REGIAO:;S;;;;;;;;;;;;;;;;
UF:;PR;;;;;;;;;;;;;;;;
ESTACAO:;CURITIBA;;;;;;;;;;;;;;;;
CODIGO (WMO):;A807;;;;;;;;;;;;;;;;
LATITUDE:;-25,4486111;;;;;;;;;;;;;;;;
LONGITUDE:;-49,23055554;;;;;;;;;;;;;;;;
ALTITUDE:;922,91;;;;;;;;;;;;;;;;
DATA DE FUNDACAO:;28/01/2003;;;;;;;;;;;;;;;;
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, RAJADA MAXIMA (m/s);;;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, RAJADA MAXIMA (m/s)
22/11/2023;1800 UTC;0;1652,1;27,4;27,5;23,7;69;8,7;;;;;;;;;
22/11/2023;1900 UTC;0;1560,7;26,3;28,4;25,8;71;7,8;;;;;;;;;
22/11/2023;2000 UTC;0;1016,7;25,9;27,9;25,9;72;7;;;;;;;;;
22/11/2023;2100 UTC;1,4;271,4;23,1;25,9;23,1;84;6,3;;;;;;;;;
22/11/2023;2200 UTC;3;63,8;22,2;23;22;92;7,3;;;;;;;;;
22/11/2023;2300 UTC;18,4;2,9;20,4;22,2;20,1;98;5,5;;;;;;;;;
23/11/2023;0000 UTC;13,2;;20,4;20,7;20,2;99;2,9;;;;;;;;;
23/11/2023;0100 UTC;0,4;;20,1;20,6;20;98;4,3;;;;;;;;;
23/11/2023;0200 UTC;17;;19,6;20,3;19,5;99;7,9;;;;;;;;;
23/11/2023;0300 UTC;7,2;0,3;19,5;19,6;19,2;99;6,5;;;;;;;;;
23/11/2023;0400 UTC;3;;19,8;19,8;19,5;99;3,4;;;;;;;;;
23/11/2023;0500 UTC;1;;19,8;19,9;19,8;99;6;;;;;;;;;
23/11/2023;0600 UTC;0,4;;19,7;19,8;19,6;96;6,4;;;;;;;;;
23/11/2023;0700 UTC;0;;19,6;19,8;19,6;95;7,3;;;;;;;;;
23/11/2023;0800 UTC;0;;20,1;20,1;19,6;93;7,3;;;;;;;;;
23/11/2023;0900 UTC;0;22,8;19,9;20,2;19,8;93;4,3;;;;;;;;;
23/11/2023;1000 UTC;0;276;21,3;21,3;19,9;85;1,7;;;;;;;;;
23/11/2023;1100 UTC;0;552,5;22,1;22,1;21,3;82;2,4;;;;;;;;;
23/11/2023;1200 UTC;0;975,8;23,1;23,3;22;77;3,3;;;;;;;;;
23/11/2023;1300 UTC;0;951,3;23,2;23,6;23;79;3,3;;;;;;;;;
23/11/2023;1400 UTC;0;311;22,7;23,2;22,5;81;2,4;;;;;;;;;
23/11/2023;1500 UTC;0,2;372,8;22,4;22,8;22,4;86;1,8;;;;;;;;;
23/11/2023;1600 UTC;0,2;304,1;21,8;22,4;21,2;94;2,1;;;;;;;;;
23/11/2023;1700 UTC;1,4;367,3;20,1;22,2;20,1;93;5,5;;;;;;;;;
23/11/2023;1800 UTC;20,6;140,3;18,2;20,1;18,2;98;6,2;;;;;;;;;
23/11/2023;1900 UTC;9;106,1;18,1;18,3;18;99;6,1;;;;;;;;;
23/11/2023;2000 UTC;2,2;130,7;18;18,1;17,9;99;6,8;;;;;;;;;
23/11/2023;2100 UTC;4,4;63,2;17,7;18,2;17,7;98;7,3;;;;;;;;;
23/11/2023;2200 UTC;1,4;34,3;17,5;17,7;17,4;98;7,2;;;;;;;;;
23/11/2023;2300 UTC;1,4;0,4;17;17,5;17;98;5,6;;;;;;;;;
24/11/2023;0000 UTC;1,2;0,5;16,9;17;16,8;99;5,2;;;;;;;;;
24/11/2023;0100 UTC;1,4;0,3;16,8;17,1;16,8;98;4,9;;;;;;;;;
24/11/2023;0200 UTC;1;0,4;16;16,9;16;98;5;;;;;;;;;
24/11/2023;0300 UTC;1;0;15,7;16;15,6;98;7,1;;;;;;;;;
24/11/2023;0400 UTC;0,6;;15,4;15,7;15,4;97;3,7;;;;;;;;;
24/11/2023;0500 UTC;0,4;0,1;15,3;15,5;15,3;97;3,5;;;;;;;;;
24/11/2023;0600 UTC;0,4;;15,4;15,4;15,3;98;3,8;;;;;;;;;
24/11/2023;0700 UTC;0,2;;15,2;15,5;15,2;97;3,5;;;;;;;;;
24/11/2023;0800 UTC;0,4;;14,7;15,2;14,6;96;5,1;;;;;;;;;
24/11/2023;0900 UTC;0,4;16,2;14,7;14,7;14,6;97;4,4;;;;;;;;;
24/11/2023;1000 UTC;0,2;229,5;14,8;14,9;14,7;95;4,7;;;;;;;;;
24/11/2023;1100 UTC;0;465,1;15,4;15,7;14,8;92;4,6;;;;;;;;;
24/11/2023;1200 UTC;0;517,3;15,5;15,8;15,4;87;6,2;;;;;;;;;
24/11/2023;1300 UTC;0;687,3;16,4;16,5;15,4;82;6,5;;;;;;;;;
24/11/2023;1400 UTC;0;1015,9;17,2;17,2;16,4;80;5,2;;;;;;;;;
24/11/2023;1500 UTC;0;1361,1;18,1;18,1;16,9;77;5,6;;;;;;;;;
24/11/2023;1600 UTC;0;1092;17,8;18,4;17,4;65;5,6;;;;;;;;;
24/11/2023;1700 UTC;0;911,3;17,6;18,4;17,5;70;5,8;;;;;;;;;
24/11/2023;1800 UTC;0;558,9;17,2;17,7;17,1;72;4,5;;;;;;;;;
24/11/2023;1900 UTC;0;536,4;16,5;17,4;16,3;72;6,1;;;;;;;;;
24/11/2023;2000 UTC;0;520,4;16;16,8;15,7;68;6,5;;;;;;;;;
24/11/2023;2100 UTC;0;182,8;16,3;16,4;16;77;5,7;;;;;;;;;
24/11/2023;2200 UTC;0;53,2;15,9;16,3;15,8;79;5,1;;;;;;;;;
24/11/2023;2300 UTC;0;;15,5;15,9;15,5;76;5,4;;;;;;;;;
25/11/2023;0000 UTC;0;;15,3;15,5;15,3;74;5,2;;;;;;;;;
25/11/2023;0100 UTC;0;;15,2;15,4;15,2;74;5,6;;;;;;;;;
25/11/2023;0200 UTC;0;;15;15,2;15;77;4,9;;;;;;;;;
25/11/2023;0300 UTC;0;;14,9;15;14,9;79;5,5;;;;;;;;;
25/11/2023;0400 UTC;0;;14,8;14,9;14,8;83;5,2;;;;;;;;;
25/11/2023;0500 UTC;0;;14,8;14,8;14,8;82;4,4;;;;;;;;;
25/11/2023;0600 UTC;0;;14,7;14,8;14,7;83;4,9;;;;;;;;;
25/11/2023;0700 UTC;0;;14,3;14,8;14,3;85;6,3;;;;;;;;;
25/11/2023;0800 UTC;0,2;;14;14,3;14;89;4,9;;;;;;;;;
25/11/2023;0900 UTC;0;14;14,1;14,1;13,9;84;4,9;;;;;;;;;
25/11/2023;1000 UTC;0;126,5;13,4;14,1;13,4;89;5,3;;;;;;;;;
25/11/2023;1100 UTC;0;279,6;14,2;14,3;13,1;88;5,5;;;;;;;;;
25/11/2023;1200 UTC;0;513,1;15;15,2;14,2;86;5,4;;;;;;;;;
25/11/2023;1300 UTC;0;730,3;16;16,2;14,8;84;5,7;;;;;;;;;
25/11/2023;1400 UTC;0;837;16,3;16,3;15,6;85;6,6;;;;;;;;;
25/11/2023;1500 UTC;0;692,7;15,5;16,6;15,4;88;7,2;;;;;;;;;
25/11/2023;1600 UTC;0;1208,8;17,4;17,5;15,4;78;7,4;;;;;;;;;
25/11/2023;1700 UTC;0;2130,9;18,5;18,8;17,3;70;7,1;;;;;;;;;
25/11/2023;1800 UTC;0;2074;18,8;19,5;18,4;71;7,1;;;;;;;;;
25/11/2023;1900 UTC;0;1113,7;17,5;19;17,5;80;7,1;;;;;;;;;
25/11/2023;2000 UTC;0;215,3;15,6;17,7;15,5;92;7;;;;;;;;;
25/11/2023;2100 UTC;0;148,3;15,3;15,7;15,1;87;6,2;;;;;;;;;
25/11/2023;2200 UTC;0;44,1;15,2;15,5;15,2;90;5,2;;;;;;;;;
25/11/2023;2300 UTC;0;;15,1;15,4;15;91;6,3;;;;;;;;;
26/11/2023;0000 UTC;0;;15;15,2;15;92;8,3;;;;;;;;;
26/11/2023;0100 UTC;0;;14,7;15,1;14,7;92;8,3;;;;;;;;;
26/11/2023;0200 UTC;0;;14,9;14,9;14,7;93;5,8;;;;;;;;;
26/11/2023;0300 UTC;0;;14,7;15;14,7;94;4,9;;;;;;;;;
26/11/2023;0400 UTC;0;;14,7;14,9;14,7;92;5,4;;;;;;;;;
26/11/2023;0500 UTC;0;;14,6;14,7;14,6;90;4,9;;;;;;;;;
26/11/2023;0600 UTC;0;;14,5;14,6;14,5;91;3,3;;;;;;;;;
26/11/2023;0700 UTC;0;;14,3;14,6;14;94;3,8;;;;;;;;;
26/11/2023;0800 UTC;0;;14,2;14,3;14,1;96;2,7;;;;;;;;;
26/11/2023;0900 UTC;0;61,7;14,7;14,7;14,2;94;2,3;;;;;;;;;
26/11/2023;1000 UTC;0;516,9;15,6;16;14,7;82;3,4;;;;;;;;;
26/11/2023;1100 UTC;0;737,5;16,3;16,6;15,5;83;3,9;;;;;;;;;
26/11/2023;1200 UTC;0;1222,9;17,5;17,6;16,3;78;6,3;;;;;;;;;
26/11/2023;1300 UTC;0;1346,6;19,1;19,1;17,5;71;6,2;;;;;;;;;
26/11/2023;1400 UTC;0;1577,6;19,6;19,6;18,8;70;7,9;;;;;;;;;
26/11/2023;1500 UTC;0;1387,4;20;20;18,8;72;6,6;;;;;;;;;
26/11/2023;1600 UTC;0;690,2;18,8;20;18,7;76;5,2;;;;;;;;;
26/11/2023;1700 UTC;0;604,2;18,6;19,2;18,6;77;4,8;;;;;;;;;
26/11/2023;1800 UTC;0;491,1;19,1;19,1;18,6;77;5,1;;;;;;;;;
26/11/2023;1900 UTC;0;407,1;18,3;19;18,3;81;5,3;;;;;;;;;
26/11/2023;2000 UTC;0;354,4;18,2;18,7;18,1;83;5,5;;;;;;;;;
26/11/2023;2100 UTC;0;186,8;17,4;18,2;17,3;87;5,2;;;;;;;;;
26/11/2023;2200 UTC;0;35,1;17;17,4;16,9;90;4,7;;;;;;;;;
26/11/2023;2300 UTC;0;;16,8;17;16,8;90;4,5;;;;;;;;;
27/11/2023;0000 UTC;0;;16,8;16,9;16,7;90;4,2;;;;;;;;;
27/11/2023;0100 UTC;0;;16,3;16,8;16,3;92;5,1;;;;;;;;;
27/11/2023;0200 UTC;0;;16,2;16,4;16,1;94;4,7;;;;;;;;;
27/11/2023;0300 UTC;0;;15,8;16,2;15,8;93;4,1;;;;;;;;;
27/11/2023;0400 UTC;0;;15,6;15,8;15,3;94;3,4;;;;;;;;;
27/11/2023;0500 UTC;0;;15,9;16;15,6;92;2,5;;;;;;;;;
27/11/2023;0600 UTC;0;;16;16;15,9;93;3;;;;;;;;;
27/11/2023;0700 UTC;0;;16;16;15,8;93;2,8;;;;;;;;;
27/11/2023;0800 UTC;0;;16,2;16,3;16;92;1,4;;;;;;;;;
27/11/2023;0900 UTC;0;34,2;16,4;16,4;16,1;92;1,4;;;;;;;;;
27/11/2023;1000 UTC;0;267,4;17;17,1;16,4;92;3,4;;;;;;;;;
27/11/2023;1100 UTC;0;393,8;17,9;18;17;89;4,8;;;;;;;;;
27/11/2023;1200 UTC;0;825,2;19,1;19,4;17,9;84;4,7;;;;;;;;;
27/11/2023;1300 UTC;0;638,7;19,6;20;19,1;84;5,1;;;;;;;;;
27/11/2023;1400 UTC;0;305,7;19,7;19,7;19,3;85;4,8;;;;;;;;;
27/11/2023;1500 UTC;0;460,3;19,9;20;19,6;85;3,8;;;;;;;;;
27/11/2023;1600 UTC;0;564,5;20,3;20,4;19,7;84;4,8;;;;;;;;;
27/11/2023;1700 UTC;0;424,8;19,9;20,5;19,7;85;4,8;;;;;;;;;
27/11/2023;1800 UTC;0;379,2;20,2;20,4;19,8;84;4,6;;;;;;;;;
27/11/2023;1900 UTC;0;388,5;19,7;20,4;19,7;89;4,4;;;;;;;;;
27/11/2023;2000 UTC;0;359,2;19,6;19,9;19,6;90;3,8;;;;;;;;;
27/11/2023;2100 UTC;0;106;19;19,6;19;92;4,3;;;;;;;;;
27/11/2023;2200 UTC;0;35,5;18,5;19,1;18,5;94;4;;;;;;;;;
27/11/2023;2300 UTC;0;;18,1;18,5;18,1;95;4,4;;;;;;;;;
28/11/2023;0000 UTC;0,8;;18;18,2;18;96;3,3;;;;;;;;;
28/11/2023;0100 UTC;1;0;17,8;18;17,8;98;3,2;;;;;;;;;
28/11/2023;0200 UTC;0;;17,8;17,9;17,8;98;3,1;;;;;;;;;
28/11/2023;0300 UTC;0,4;;17,7;17,9;17,7;98;1,9;;;;;;;;;
28/11/2023;0400 UTC;0,4;0,3;17,6;17,8;17,6;98;2,9;;;;;;;;;
28/11/2023;0500 UTC;0,4;0,3;17,6;17,7;17,6;98;4,3;;;;;;;;;
28/11/2023;0600 UTC;0,2;;17,6;17,7;17,6;98;4,3;;;;;;;;;
28/11/2023;0700 UTC;0;0,1;17,6;17,7;17,5;98;3,3;;;;;;;;;
28/11/2023;0800 UTC;0,2;;17,5;17,6;17,5;98;3;;;;;;;;;
28/11/2023;0900 UTC;0;13,2;17,6;17,6;17,5;98;3;;;;;;;;;
28/11/2023;1000 UTC;0;123,9;18;18;17,6;98;2,7;;;;;;;;;
28/11/2023;1100 UTC;7;168,4;17,9;18,2;17,8;98;3,4;;;;;;;;;
28/11/2023;1200 UTC;3,4;234,6;18,3;18,3;17,8;98;2,8;;;;;;;;;
28/11/2023;1300 UTC;0,6;927,1;19,5;19,5;18,2;96;2,6;;;;;;;;;
28/11/2023;1400 UTC;0;1409,3;20,7;20,9;19,4;91;3,7;;;;;;;;;
28/11/2023;1500 UTC;0;1039,5;22;22;20,7;87;2,5;;;;;;;;;
28/11/2023;1600 UTC;1,4;530,5;21,4;22,5;21,4;94;2;;;;;;;;;
28/11/2023;1700 UTC;0,2;1240,6;23,1;23,3;21,4;84;3,5;;;;;;;;;
28/11/2023;1800 UTC;0;706;22,9;23,3;22,9;85;3,9;;;;;;;;;
28/11/2023;1900 UTC;0,4;442,5;21,8;23;21,8;90;2,9;;;;;;;;;
28/11/2023;2000 UTC;1,4;443,6;21,9;22;21,3;92;2,9;;;;;;;;;
28/11/2023;2100 UTC;0;162;21,5;21,9;21,5;93;2,1;;;;;;;;;
28/11/2023;2200 UTC;1,4;31,8;20,6;21,5;20,6;94;2,2;;;;;;;;;
28/11/2023;2300 UTC;0,6;;20,3;20,6;20,3;96;2,1;;;;;;;;;
29/11/2023;0000 UTC;0;;20,1;20,3;20,1;97;1,2;;;;;;;;;
29/11/2023;0100 UTC;0;;20,2;20,2;20,1;97;1,8;;;;;;;;;
29/11/2023;0200 UTC;0;;20;20,3;20;98;2,9;;;;;;;;;
29/11/2023;0300 UTC;0;0,3;19,6;20;19,6;97;4,2;;;;;;;;;
29/11/2023;0400 UTC;0;0,7;19,3;19,6;19,3;98;4,2;;;;;;;;;
29/11/2023;0500 UTC;0;0;19,2;19,4;19,2;99;2,6;;;;;;;;;
29/11/2023;0600 UTC;0;;19,2;19,4;19,2;99;1,8;;;;;;;;;
29/11/2023;0700 UTC;0;;18,5;19,2;18,5;99;1,6;;;;;;;;;
29/11/2023;0800 UTC;0;;18,7;18,7;18,4;99;3,4;;;;;;;;;
29/11/2023;0900 UTC;0;33,4;18,9;19;18,6;98;3,5;;;;;;;;;
29/11/2023;1000 UTC;0;279,4;19,8;19,8;18,9;94;5,5;;;;;;;;;
29/11/2023;1100 UTC;0;704,8;20,8;20,8;19,8;89;6,6;;;;;;;;;
29/11/2023;1200 UTC;0;1502;22,7;23,1;20,7;80;6,8;;;;;;;;;
29/11/2023;1300 UTC;0;910,7;23,1;23,1;22,2;83;8,6;;;;;;;;;
29/11/2023;1400 UTC;0;1636,1;24,2;24,3;23,2;76;8,5;;;;;;;;;
29/11/2023;1500 UTC;0;2650,3;26,4;26,8;24;67;9,4;;;;;;;;;
29/11/2023;1600 UTC;0;3135,5;27,3;27,8;26;61;11,4;;;;;;;;;
29/11/2023;1700 UTC;0;2698,3;27,5;28,7;27;58;10,5;;;;;;;;;
29/11/2023;1800 UTC;0;2727,9;28,3;29,9;27,4;57;9,5;;;;;;;;;
29/11/2023;1900 UTC;0;1573,5;28,4;29,5;27,9;54;9;;;;;;;;;
29/11/2023;2000 UTC;0;1765,5;28,4;29,4;28,4;54;6,6;;;;;;;;;
29/11/2023;2100 UTC;0;293;24,1;28,4;24,1;82;9;;;;;;;;;
29/11/2023;2200 UTC;0;16,1;22,8;24,1;22,8;81;8;;;;;;;;;
29/11/2023;2300 UTC;0;0,4;21;22,8;21;91;4,6;;;;;;;;;
30/11/2023;0000 UTC;0;;21,7;21,8;21;90;3,9;;;;;;;;;
30/11/2023;0100 UTC;0;;21,6;21,7;21,6;92;4,2;;;;;;;;;
30/11/2023;0200 UTC;0;;20,9;21,6;20,9;94;4,1;;;;;;;;;
30/11/2023;0300 UTC;0;;20,4;20,9;20,4;96;3;;;;;;;;;
30/11/2023;0400 UTC;0;;20;20,3;20;97;2,8;;;;;;;;;
30/11/2023;0500 UTC;0;;19,7;20;19,7;98;3;;;;;;;;;
30/11/2023;0600 UTC;0;0,3;20;20;19,6;98;2,5;;;;;;;;;
30/11/2023;0700 UTC;0;;20,4;20,4;20;96;1,6;;;;;;;;;
30/11/2023;0800 UTC;0;;20,4;20,6;20,4;94;4,9;;;;;;;;;
30/11/2023;0900 UTC;0;33,7;20,6;20,6;20,3;94;4,9;;;;;;;;;
30/11/2023;1000 UTC;0;366,7;21,4;21,4;20,6;91;7;;;;;;;;;
30/11/2023;1100 UTC;0;735,6;22,6;22,6;21,3;88;7,5;;;;;;;;;
30/11/2023;1200 UTC;0;1657,8;24,2;24,3;22,3;80;7,5;;;;;;;;;
30/11/2023;1300 UTC;0;1819,9;24,9;25,4;24,1;74;8,8;;;;;;;;;
30/11/2023;1400 UTC;0;2604,9;25,7;26,2;24,9;71;9;;;;;;;;;
30/11/2023;1500 UTC;0;2786,2;26,9;27,3;25,6;65;7,6;;;;;;;;;
30/11/2023;1600 UTC;0;3438,1;29,4;29,5;26,9;51;9,1;;;;;;;;;
30/11/2023;1700 UTC;0;3569,2;29,8;30,4;28,9;47;9,3;;;;;;;;;
30/11/2023;1800 UTC;0;3266,8;30,7;30,9;29,6;44;8,4;;;;;;;;;
30/11/2023;1900 UTC;0;2346,7;31,5;31,6;29,9;42;8,9;;;;;;;;;
30/11/2023;2000 UTC;0;1749,4;31,2;31,7;30,6;38;8,6;;;;;;;;;
30/11/2023;2100 UTC;0;508,1;27,7;31,2;27,7;68;6;;;;;;;;;
30/11/2023;2200 UTC;0;79,5;24,4;27,7;24,4;82;9,2;;;;;;;;;
30/11/2023;2300 UTC;0;;23,4;24,4;23,4;87;5,6;;;;;;;;;
01/12/2023;0000 UTC;0;;22,8;23,4;22,8;88;6,2;;;;;;;;;
01/12/2023;0100 UTC;0;;22;22,8;22;89;6,6;;;;;;;;;
01/12/2023;0200 UTC;0;;21;22;21;88;6,4;;;;;;;;;
01/12/2023;0300 UTC;0;;20,5;21;20,5;88;5,8;;;;;;;;;
01/12/2023;0400 UTC;0;;20,2;20,5;20,1;91;4,9;;;;;;;;;
01/12/2023;0500 UTC;0;;19,8;20,2;19,8;93;2,7;;;;;;;;;
01/12/2023;0600 UTC;0;;19,6;19,9;19,5;94;2,4;;;;;;;;;
01/12/2023;0700 UTC;0;;20;20;19,6;94;3,7;;;;;;;;;
01/12/2023;0800 UTC;0;;20;20,2;20;93;4;;;;;;;;;
01/12/2023;0900 UTC;0;29,2;19,8;20;19,8;92;3,9;;;;;;;;;
01/12/2023;1000 UTC;0;435,3;20,5;20,6;19,8;87;3,8;;;;;;;;;
01/12/2023;1100 UTC;0;1380,7;23,4;23,7;20,5;76;2,8;;;;;;;;;
01/12/2023;1200 UTC;0;2233,5;24,2;24,5;22,7;74;3,2;;;;;;;;;
01/12/2023;1300 UTC;0;2745,9;26,7;27,1;24,2;68;3,3;;;;;;;;;
01/12/2023;1400 UTC;0;3304,2;28,7;28,8;26,7;61;5,8;;;;;;;;;
01/12/2023;1500 UTC;0;3143,5;29,8;30;28,4;57;6,5;;;;;;;;;
01/12/2023;1600 UTC;0;3450,9;31;31,1;29,5;50;6,6;;;;;;;;;
01/12/2023;1700 UTC;0;3140,4;32;32,1;30,1;43;6,3;;;;;;;;;
01/12/2023;1800 UTC;0;2406,2;33;33;31,2;39;6,3;;;;;;;;;
01/12/2023;1900 UTC;0;2519,4;31,2;34,2;30,4;57;6,8;;;;;;;;;
01/12/2023;2000 UTC;0;1574,1;29,1;31,4;29,1;64;6,4;;;;;;;;;
01/12/2023;2100 UTC;0;784,7;26,7;29,1;26,7;73;5,9;;;;;;;;;
01/12/2023;2200 UTC;0;119;25,3;26,9;25,3;79;6;;;;;;;;;
01/12/2023;2300 UTC;0;;22,7;25,3;22,7;88;5,8;;;;;;;;;
02/12/2023;0000 UTC;0;;21,7;22,7;21,7;92;6,9;;;;;;;;;
02/12/2023;0100 UTC;0;;21,6;22;21,6;94;6;;;;;;;;;
02/12/2023;0200 UTC;0;;21,9;22,1;21,6;92;6,2;;;;;;;;;
02/12/2023;0300 UTC;0;;21,7;21,9;21,7;93;6,2;;;;;;;;;
02/12/2023;0400 UTC;0;;21,5;21,7;21,4;94;4,7;;;;;;;;;
02/12/2023;0500 UTC;0;;21,3;21,6;21,3;94;4,1;;;;;;;;;
02/12/2023;0600 UTC;0;;21,5;21,5;21,3;93;3,6;;;;;;;;;
02/12/2023;0700 UTC;0;;21,4;21,6;21,3;93;2;;;;;;;;;
02/12/2023;0800 UTC;0;;21,3;21,4;21,3;94;2,2;;;;;;;;;
02/12/2023;0900 UTC;0;36,2;21,2;21,3;21;95;4,3;;;;;;;;;
02/12/2023;1000 UTC;0;492,1;22,5;22,6;21,2;88;3,3;;;;;;;;;
02/12/2023;1100 UTC;0;1327,2;24,3;24,4;22,4;82;5,3;;;;;;;;;
02/12/2023;1200 UTC;0;2184,8;26,6;26,6;24,2;72;5,3;;;;;;;;;
02/12/2023;1300 UTC;0;2896,1;28,9;28,9;26,6;62;6,5;;;;;;;;;
02/12/2023;1400 UTC;0;3312,5;30,3;30,4;28,5;59;7;;;;;;;;;
02/12/2023;1500 UTC;0;3554,7;31,2;31,8;30,2;50;6,5;;;;;;;;;
02/12/2023;1600 UTC;0;3670,6;32,9;33,1;31,2;38;6,5;;;;;;;;;
02/12/2023;1700 UTC;0;3565,2;33,4;34,2;32,4;32;6,2;;;;;;;;;
02/12/2023;1800 UTC;0;3209,9;34,1;34,6;33,2;31;6,4;;;;;;;;;
02/12/2023;1900 UTC;0;2484,6;34,4;34,8;32,9;31;6,7;;;;;;;;;
02/12/2023;2000 UTC;0;959,6;33;35;32,6;32;5,6;;;;;;;;;
02/12/2023;2100 UTC;0;509,6;31,1;33,8;31,1;52;4,8;;;;;;;;;
02/12/2023;2200 UTC;5,2;221,1;24,4;31,2;22,8;74;15,3;;;;;;;;;
02/12/2023;2300 UTC;0;15,1;27,1;27,1;24,4;64;4,5;;;;;;;;;
03/12/2023;0000 UTC;0;7,1;25,9;27,9;25,9;64;6,8;;;;;;;;;
03/12/2023;0100 UTC;0;;26;26,9;25,8;73;6,8;;;;;;;;;
03/12/2023;0200 UTC;0;;24,7;26;24,7;83;4,5;;;;;;;;;
03/12/2023;0300 UTC;0;;24,3;24,7;24,2;84;2,8;;;;;;;;;
03/12/2023;0400 UTC;0;;24,7;24,7;24,2;82;4,1;;;;;;;;;
03/12/2023;0500 UTC;0;;24,3;24,7;24,2;88;4,9;;;;;;;;;
03/12/2023;0600 UTC;0;;23;24,3;23;92;4,9;;;;;;;;;
03/12/2023;0700 UTC;0;;22,8;23,1;22,3;94;3,4;;;;;;;;;
03/12/2023;0800 UTC;0;;22,4;23;22,4;92;3,4;;;;;;;;;
03/12/2023;0900 UTC;0;51,4;22,6;22,6;22;93;2;;;;;;;;;
03/12/2023;1000 UTC;0;514,7;24;24,2;22,5;84;2,8;;;;;;;;;
03/12/2023;1100 UTC;0;1317,5;26,3;26,3;24;74;2,6;;;;;;;;;
03/12/2023;1200 UTC;0;2158,6;28,3;28,4;26,3;64;3,8;;;;;;;;;
03/12/2023;1300 UTC;0;2843,8;30,2;30,2;28,3;60;5,9;;;;;;;;;
03/12/2023;1400 UTC;0;3030,7;30,6;31,4;29,6;53;5,6;;;;;;;;;
03/12/2023;1500 UTC;0;3214,5;32,3;32,3;30,4;46;6,3;;;;;;;;;
03/12/2023;1600 UTC;0;3130,2;32,8;32,8;30,9;44;6,5;;;;;;;;;
03/12/2023;1700 UTC;0;2633,7;32,1;33,1;32;44;6,7;;;;;;;;;
03/12/2023;1800 UTC;0;1467,5;31,2;32,1;30,7;49;7,1;;;;;;;;;
03/12/2023;1900 UTC;0;1980,6;30,2;31,5;29,9;60;6,3;;;;;;;;;
03/12/2023;2000 UTC;0;951,3;27,3;30,2;27,1;74;6,6;;;;;;;;;
03/12/2023;2100 UTC;0;529,1;26,1;27,3;25,7;79;6,6;;;;;;;;;
03/12/2023;2200 UTC;0;109,9;24,4;26,2;24,4;85;6,4;;;;;;;;;
03/12/2023;2300 UTC;0;;23,3;24,4;23,2;91;6,5;;;;;;;;;
04/12/2023;0000 UTC;0;;23,1;23,5;22,9;90;5,4;;;;;;;;;
04/12/2023;0100 UTC;0;;22,3;23,2;22,3;94;5,1;;;;;;;;;
04/12/2023;0200 UTC;0;;22;22,3;21,9;91;7;;;;;;;;;
04/12/2023;0300 UTC;0;;21,4;22,1;21,4;89;7;;;;;;;;;
04/12/2023;0400 UTC;0;;21,4;21,5;21,2;87;6,5;;;;;;;;;
04/12/2023;0500 UTC;0;;21,3;21,5;21,3;87;6,4;;;;;;;;;
04/12/2023;0600 UTC;0;;20,8;21,3;20,8;90;6,3;;;;;;;;;
04/12/2023;0700 UTC;0;;20,4;20,8;20,3;90;5,9;;;;;;;;;
04/12/2023;0800 UTC;0;;20,1;20,5;20,1;90;4,4;;;;;;;;;
04/12/2023;0900 UTC;0;37,1;20,4;20,4;20;89;3,5;;;;;;;;;
04/12/2023;1000 UTC;0;314,8;21,5;21,5;20,4;83;4,5;;;;;;;;;
04/12/2023;1100 UTC;0;1074;22,8;22,9;21,2;76;4,9;;;;;;;;;
04/12/2023;1200 UTC;0;1563,5;23,5;23,5;22,3;74;4,5;;;;;;;;;
04/12/2023;1300 UTC;0;2546,2;25,3;25,9;23;67;6,3;;;;;;;;;
04/12/2023;1400 UTC;0;2379,5;25,2;25,5;24;67;6,3;;;;;;;;;
04/12/2023;1500 UTC;0;3195,2;27;27;25;65;6,3;;;;;;;;;
04/12/2023;1600 UTC;0;3097,6;27,5;27,6;26,3;61;6;;;;;;;;;
04/12/2023;1700 UTC;0;2553;28,2;28,7;26,8;62;6,8;;;;;;;;;
04/12/2023;1800 UTC;0;1724,3;27,4;28,3;26,6;64;6,6;;;;;;;;;
04/12/2023;1900 UTC;0;2179,9;27;28,5;27;64;7,2;;;;;;;;;
04/12/2023;2000 UTC;0;1183;24,9;27,4;24,8;74;8,8;;;;;;;;;
04/12/2023;2100 UTC;0;100,6;23,4;24,9;23,3;80;8,8;;;;;;;;;
04/12/2023;2200 UTC;0;23,4;22;23,4;22;84;10;;;;;;;;;
04/12/2023;2300 UTC;0;;21,5;22,1;21,4;86;8,6;;;;;;;;;
